date,country_code,device_code,app_id,product_id,product_version,one_star_cumulative,two_star_cumulative,three_star_cumulative,four_star_cumulative,five_star_cumulative,total_count_cumulative,average_star_cumulative,favorable_ratings_percentage_cumulative,neutral_ratings_percentage_cumulative,critical_ratings_percentage_cumulative,one_star_public,two_star_public,three_star_public,four_star_public,five_star_public,total_count_public,average_star_public,favorable_ratings_percentage_public,neutral_ratings_percentage_public,critical_ratings_percentage_public,one_star_incremental,two_star_incremental,three_star_incremental,four_star_incremental,five_star_incremental,total_count_incremental,average_star_incremental,favorable_ratings_percentage_incremental,neutral_ratings_percentage_incremental,critical_ratings_percentage_incremental,app_name,product_name,company_name,publisher_name,market_code,category_name
2025-01-09,US,ios-all,1621328561,1621328561,,49325,19296,64637,211985,2533562,2878805,4.792814,0.953711,0.022453,0.023837,49325,19296,64637,211985,2533562,2878805,4.792814,0.953711,0.022453,0.023837,15,17,52,174,1795,2053,4.810521,0.959084,0.025329,0.015587,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-10,US,ios-all,1621328561,1621328561,,49342,19308,64692,212135,2535637,2881114,4.792854,0.953719,0.022454,0.023828,49342,19308,64692,212135,2535637,2881114,4.792854,0.953719,0.022454,0.023828,17,12,55,150,2075,2309,4.842356,0.963621,0.02382,0.01256,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-11,US,ios-all,1621328561,1621328561,,49344,19315,64705,212221,2536348,2881933,4.792864,0.953724,0.022452,0.023824,49344,19315,64705,212221,2536348,2881933,4.792864,0.953724,0.022452,0.023824,2,7,13,86,711,819,4.827839,0.973138,0.015873,0.010989,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-12,US,ios-all,1621328561,1621328561,,49377,19323,64776,212428,2538981,2884885,4.792901,0.953733,0.022454,0.023814,49377,19323,64776,212428,2538981,2884885,4.792901,0.953733,0.022454,0.023814,33,8,71,207,2633,2952,4.82893,0.96206,0.024051,0.013889,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-13,US,ios-all,1621328561,1621328561,,49376,19326,64804,212512,2540037,2886055,4.792935,0.953741,0.022454,0.023805,49376,19326,64804,212512,2540037,2886055,4.792935,0.953741,0.022454,0.023805,-1,3,28,84,1056,1170,4.872758,0.973527,0.023911,0.002562,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-14,US,ios-all,1621328561,1621328561,,49418,19347,64855,212700,2542417,2888737,4.792947,0.953744,0.022451,0.023805,49418,19347,64855,212700,2542417,2888737,4.792947,0.953744,0.022451,0.023805,42,21,51,188,2380,2682,4.805742,0.957494,0.019016,0.02349,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-15,US,ios-all,1621328561,1621328561,,49435,19352,64898,212854,2544131,2890670,4.792973,0.953753,0.022451,0.023796,49435,19352,64898,212854,2544131,2890670,4.792973,0.953753,0.022451,0.023796,17,5,43,154,1714,1933,4.832902,0.966374,0.022245,0.011381,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-16,US,ios-all,1621328561,1621328561,,49454,19355,64925,212934,2544986,2891654,4.792968,0.953752,0.022453,0.023796,49454,19355,64925,212934,2544986,2891654,4.792968,0.953752,0.022453,0.023796,19,3,27,80,855,984,4.777439,0.950203,0.027439,0.022358,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-17,US,ios-all,1621328561,1621328561,,49470,19359,64968,213072,2546262,2893131,4.79297,0.953754,0.022456,0.02379,49470,19359,64968,213072,2546262,2893131,4.79297,0.953754,0.022456,0.02379,16,4,43,138,1276,1477,4.796886,0.957346,0.029113,0.013541,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-18,US,ios-all,1621328561,1621328561,,49523,19376,65016,213223,2547879,2895017,4.792929,0.953743,0.022458,0.023799,49523,19376,65016,213223,2547879,2895017,4.792929,0.953743,0.022458,0.023799,53,17,48,151,1617,1886,4.729586,0.937434,0.025451,0.037116,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-19,US,ios-all,1621328561,1621328561,,49544,19387,65066,213385,2549783,2897165,4.792951,0.953749,0.022459,0.023793,49544,19387,65066,213385,2549783,2897165,4.792951,0.953749,0.022459,0.023793,21,11,50,162,1904,2148,4.823557,0.961825,0.023277,0.014898,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-20,US,ios-all,1621328561,1621328561,,49556,19388,65107,213472,2550759,2898282,4.792955,0.953748,0.022464,0.023788,49556,19388,65107,213472,2550759,2898282,4.792955,0.953748,0.022464,0.023788,12,1,41,87,976,1117,4.803044,0.951656,0.036705,0.011638,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-21,US,ios-all,1621328561,1621328561,,49565,19394,65167,213662,2552590,2900378,4.792979,0.953756,0.022468,0.023776,49565,19394,65167,213662,2552590,2900378,4.792979,0.953756,0.022468,0.023776,9,6,60,190,1831,2096,4.826336,0.964218,0.028626,0.007156,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-22,US,ios-all,1621328561,1621328561,,49595,19408,65204,213827,2554356,2902390,4.792985,0.95376,0.022466,0.023775,49595,19408,65204,213827,2554356,2902390,4.792985,0.95376,0.022466,0.023775,30,14,37,165,1766,2012,4.800696,0.959742,0.01839,0.021869,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-23,US,ios-all,1621328561,1621328561,,49618,19417,65233,213927,2555608,2903803,4.79299,0.953761,0.022465,0.023774,49618,19417,65233,213927,2555608,2903803,4.79299,0.953761,0.022465,0.023774,23,9,29,100,1252,1413,4.803963,0.956829,0.020524,0.022647,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-24,US,ios-all,1621328561,1621328561,,49654,19430,65281,214028,2557087,2905480,4.792979,0.953755,0.022468,0.023777,49654,19430,65281,214028,2557087,2905480,4.792979,0.953755,0.022468,0.023777,36,13,48,101,1479,1677,4.773405,0.942159,0.028623,0.029219,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-25,US,ios-all,1621328561,1621328561,,49664,19440,65345,214168,2558942,2907559,4.793011,0.953759,0.022474,0.023767,49664,19440,65345,214168,2558942,2907559,4.793011,0.953759,0.022474,0.023767,10,10,64,140,1855,2079,4.837422,0.959596,0.030784,0.00962,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-26,US,ios-all,1621328561,1621328561,,49680,19447,65371,214282,2560374,2909154,4.793038,0.953767,0.022471,0.023762,49680,19447,65371,214282,2560374,2909154,4.793038,0.953767,0.022471,0.023762,16,7,26,114,1432,1595,4.842633,0.969279,0.016301,0.01442,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-27,US,ios-all,1621328561,1621328561,,49687,19451,65419,214401,2561822,2910780,4.793066,0.953773,0.022475,0.023752,49687,19451,65419,214401,2561822,2910780,4.793066,0.953773,0.022475,0.023752,7,4,48,119,1448,1626,4.843173,0.963715,0.02952,0.006765,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-28,US,ios-all,1621328561,1621328561,,49716,19457,65459,214538,2563168,2912338,4.793056,0.953772,0.022476,0.023752,49716,19457,65459,214538,2563168,2912338,4.793056,0.953772,0.022476,0.023752,29,6,40,137,1346,1558,4.774711,0.951861,0.025674,0.022465,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-29,US,ios-all,1621328561,1621328561,,49746,19465,65504,214680,2564924,2914319,4.793068,0.953775,0.022477,0.023749,49746,19465,65504,214680,2564924,2914319,4.793068,0.953775,0.022477,0.023749,30,8,45,142,1756,1981,4.810197,0.958102,0.022716,0.019182,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-30,US,ios-all,1621328561,1621328561,,49771,19479,65545,214816,2566721,2916332,4.793087,0.953779,0.022475,0.023746,49771,19479,65545,214816,2566721,2916332,4.793087,0.953779,0.022475,0.023746,25,14,41,136,1797,2013,4.821162,0.960258,0.020368,0.019374,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-01-31,US,ios-all,1621328561,1621328561,,49786,19480,65568,214906,2567735,2917475,4.7931,0.953784,0.022474,0.023742,49786,19480,65568,214906,2567735,2917475,4.7931,0.953784,0.022474,0.023742,15,1,23,90,1014,1143,4.825897,0.965879,0.020122,0.013998,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-01,US,ios-all,1621328561,1621328561,,49797,19483,65608,215016,2569048,2918952,4.793121,0.953789,0.022477,0.023735,49797,19483,65608,215016,2569048,2918952,4.793121,0.953789,0.022477,0.023735,11,3,40,110,1313,1477,4.835477,0.963439,0.027082,0.009479,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-02,US,ios-all,1621328561,1621328561,,49803,19494,65665,215170,2570726,2920858,4.793145,0.953794,0.022481,0.023725,49803,19494,65665,215170,2570726,2920858,4.793145,0.953794,0.022481,0.023725,6,11,57,154,1678,1906,4.829486,0.961175,0.029906,0.008919,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-03,US,ios-all,1621328561,1621328561,,49812,19507,65694,215241,2571712,2921966,4.793154,0.953794,0.022483,0.023723,49812,19507,65694,215241,2571712,2921966,4.793154,0.953794,0.022483,0.023723,9,13,29,71,986,1108,4.815884,0.953971,0.026173,0.019856,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-04,US,ios-all,1621328561,1621328561,,49833,19517,65749,215397,2573518,2924014,4.793169,0.953797,0.022486,0.023717,49833,19517,65749,215397,2573518,2924014,4.793169,0.953797,0.022486,0.023717,21,10,55,156,1806,2048,4.814453,0.958008,0.026855,0.015137,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-05,US,ios-all,1621328561,1621328561,,49864,19534,65790,215527,2575242,2925957,4.793174,0.953797,0.022485,0.023718,49864,19534,65790,215527,2575242,2925957,4.793174,0.953797,0.022485,0.023718,31,17,41,130,1724,1943,4.800823,0.954195,0.021101,0.024704,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-06,US,ios-all,1621328561,1621328561,,49871,19537,65807,215592,2576013,2926820,4.793188,0.953801,0.022484,0.023714,49871,19537,65807,215592,2576013,2926820,4.793188,0.953801,0.022484,0.023714,7,3,17,65,771,863,4.84241,0.968714,0.019699,0.011587,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-07,US,ios-all,1621328561,1621328561,,49953,19546,65851,215702,2577554,2928606,4.793125,0.953783,0.022485,0.023731,49953,19546,65851,215702,2577554,2928606,4.793125,0.953783,0.022485,0.023731,82,9,44,110,1541,1786,4.69037,0.924412,0.024636,0.050952,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-08,US,ios-all,1621328561,1621328561,,49959,19556,65876,215800,2578499,2929690,4.793133,0.953787,0.022486,0.023728,49959,19556,65876,215800,2578499,2929690,4.793133,0.953787,0.022486,0.023728,6,10,25,98,945,1084,4.813653,0.962177,0.023063,0.01476,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-09,US,ios-all,1621328561,1621328561,,49969,19564,65910,215954,2580281,2931678,4.793176,0.9538,0.022482,0.023718,49969,19564,65910,215954,2580281,2931678,4.793176,0.9538,0.022482,0.023718,10,8,34,154,1782,1988,4.856137,0.973843,0.017103,0.009054,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-10,US,ios-all,1621328561,1621328561,,49978,19572,65942,216036,2581256,2932784,4.793184,0.953801,0.022484,0.023715,49978,19572,65942,216036,2581256,2932784,4.793184,0.953801,0.022484,0.023715,9,8,32,82,975,1106,4.813743,0.955696,0.028933,0.015371,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-11,US,ios-all,1621328561,1621328561,,49995,19582,66010,216249,2583814,2935650,4.793233,0.953814,0.022486,0.023701,49995,19582,66010,216249,2583814,2935650,4.793233,0.953814,0.022486,0.023701,17,10,68,213,2558,2866,4.844033,0.966853,0.023726,0.009421,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-12,US,ios-all,1621328561,1621328561,,50025,19601,66095,216613,2587433,2939767,4.793281,0.953833,0.022483,0.023684,50025,19601,66095,216613,2587433,2939767,4.793281,0.953833,0.022483,0.023684,30,19,85,364,3619,4117,4.827301,0.967452,0.020646,0.011902,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-13,US,ios-all,1621328561,1621328561,,50030,19608,66121,216674,2588374,2940807,4.793302,0.953836,0.022484,0.02368,50030,19608,66121,216674,2588374,2940807,4.793302,0.953836,0.022484,0.02368,5,7,26,61,941,1040,4.851923,0.963462,0.025,0.011538,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-14,US,ios-all,1621328561,1621328561,,50041,19617,66164,216828,2590337,2942987,4.793349,0.953849,0.022482,0.023669,50041,19617,66164,216828,2590337,2942987,4.793349,0.953849,0.022482,0.023669,11,9,43,154,1963,2180,4.857339,0.971101,0.019725,0.009174,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-15,US,ios-all,1621328561,1621328561,,50063,19625,66207,216970,2591931,2944796,4.793361,0.953852,0.022483,0.023665,50063,19625,66207,216970,2591931,2944796,4.793361,0.953852,0.022483,0.023665,22,8,43,142,1594,1809,4.812051,0.959646,0.02377,0.016584,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-16,US,ios-all,1621328561,1621328561,,50073,19628,66227,217041,2592770,2945739,4.793372,0.953856,0.022482,0.023662,50073,19628,66227,217041,2592770,2945739,4.793372,0.953856,0.022482,0.023662,10,3,20,71,839,943,4.830329,0.965005,0.021209,0.013786,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-17,US,ios-all,1621328561,1621328561,,50096,19644,66303,217243,2595006,2948292,4.793384,0.953857,0.022489,0.023654,50096,19644,66303,217243,2595006,2948292,4.793384,0.953857,0.022489,0.023654,23,16,76,202,2236,2553,4.806502,0.954955,0.029769,0.015276,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-18,US,ios-all,1621328561,1621328561,,50100,19653,66327,217341,2596235,2949656,4.793415,0.953866,0.022486,0.023648,50100,19653,66327,217341,2596235,2949656,4.793415,0.953866,0.022486,0.023648,4,9,24,98,1229,1364,4.861437,0.972874,0.017595,0.009531,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-19,US,ios-all,1621328561,1621328561,,50133,19663,66369,217528,2598111,2951804,4.793419,0.953871,0.022484,0.023645,50133,19663,66369,217528,2598111,2951804,4.793419,0.953871,0.022484,0.023645,33,10,42,187,1876,2148,4.798417,0.960428,0.019553,0.020019,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-20,US,ios-all,1621328561,1621328561,,50148,19668,66394,217657,2599265,2953132,4.793426,0.953876,0.022483,0.023641,50148,19668,66394,217657,2599265,2953132,4.793426,0.953876,0.022483,0.023641,15,5,25,129,1154,1328,4.808735,0.966114,0.018825,0.01506,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-21,US,ios-all,1621328561,1621328561,,50162,19680,66431,217804,2600973,2955050,4.793454,0.953885,0.02248,0.023635,50162,19680,66431,217804,2600973,2955050,4.793454,0.953885,0.02248,0.023635,14,12,37,147,1708,1918,4.836809,0.967153,0.019291,0.013556,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-22,US,ios-all,1621328561,1621328561,,50166,19684,66457,217871,2601835,2956013,4.793471,0.953888,0.022482,0.02363,50166,19684,66457,217871,2601835,2956013,4.793471,0.953888,0.022482,0.02363,4,4,26,67,862,963,4.847352,0.964694,0.026999,0.008307,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-23,US,ios-all,1621328561,1621328561,,50190,19690,66497,217982,2603134,2957493,4.793472,0.953888,0.022484,0.023628,50190,19690,66497,217982,2603134,2957493,4.793472,0.953888,0.022484,0.023628,24,6,40,111,1299,1480,4.793919,0.952703,0.027027,0.02027,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-24,US,ios-all,1621328561,1621328561,,50217,19703,66555,218176,2605088,2959739,4.793474,0.95389,0.022487,0.023624,50217,19703,66555,218176,2605088,2959739,4.793474,0.95389,0.022487,0.023624,27,13,58,194,1954,2246,4.796527,0.956367,0.025824,0.017809,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-25,US,ios-all,1621328561,1621328561,,50237,19706,66569,218236,2605786,2960534,4.79347,0.953889,0.022485,0.023625,50237,19706,66569,218236,2605786,2960534,4.79347,0.953889,0.022485,0.023625,20,3,14,60,698,795,4.777358,0.953459,0.01761,0.028931,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-26,US,ios-all,1621328561,1621328561,,50259,19719,66621,218383,2607331,2962313,4.793466,0.953888,0.02249,0.023623,50259,19719,66621,218383,2607331,2962313,4.793466,0.953888,0.02249,0.023623,22,13,52,147,1545,1779,4.787521,0.951096,0.02923,0.019674,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-27,US,ios-all,1621328561,1621328561,,50275,19727,66649,218467,2608175,2963293,4.793457,0.953885,0.022492,0.023623,50275,19727,66649,218467,2608175,2963293,4.793457,0.953885,0.022492,0.023623,16,8,28,84,844,980,4.767347,0.946939,0.028571,0.02449,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-02-28,US,ios-all,1621328561,1621328561,,50287,19739,66673,218548,2609152,2964399,4.793463,0.953886,0.022491,0.023622,50287,19739,66673,218548,2609152,2964399,4.793463,0.953886,0.022491,0.023622,12,12,24,81,977,1106,4.807414,0.9566,0.0217,0.0217,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-01,US,ios-all,1621328561,1621328561,,50296,19751,66706,218685,2610622,2966060,4.793486,0.953894,0.02249,0.023616,50296,19751,66706,218685,2610622,2966060,4.793486,0.953894,0.02249,0.023616,9,12,33,137,1470,1661,4.834437,0.967489,0.019868,0.012643,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-02,US,ios-all,1621328561,1621328561,,50315,19759,66733,218743,2611411,2966961,4.793477,0.95389,0.022492,0.023618,50315,19759,66733,218743,2611411,2966961,4.793477,0.95389,0.022492,0.023618,19,8,27,58,789,901,4.764706,0.940067,0.029967,0.029967,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-03,US,ios-all,1621328561,1621328561,,50326,19766,66766,218877,2613036,2968771,4.793514,0.953901,0.022489,0.02361,50326,19766,66766,218877,2613036,2968771,4.793514,0.953901,0.022489,0.02361,11,7,33,134,1625,1810,4.853591,0.971823,0.018232,0.009945,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-04,US,ios-all,1621328561,1621328561,,50366,19771,66795,218911,2613415,2969258,4.793457,0.953883,0.022496,0.023621,50366,19771,66795,218911,2613415,2969258,4.793457,0.953883,0.022496,0.023621,40,5,29,34,379,487,4.451745,0.848049,0.059548,0.092402,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-05,US,ios-all,1621328561,1621328561,,50399,19793,66849,219047,2614744,2970832,4.793418,0.953871,0.022502,0.023627,50399,19793,66849,219047,2614744,2970832,4.793418,0.953871,0.022502,0.023627,33,22,54,136,1329,1574,4.719187,0.93075,0.034307,0.034943,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-06,US,ios-all,1621328561,1621328561,,50427,19792,66887,219128,2615755,2971989,4.793409,0.953867,0.022506,0.023627,50427,19792,66887,219128,2615755,2971989,4.793409,0.953867,0.022506,0.023627,28,-1,38,81,1011,1157,4.767703,0.943005,0.032815,0.02418,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-07,US,ios-all,1621328561,1621328561,,50458,19806,66922,219226,2616931,2973343,4.793391,0.953861,0.022507,0.023631,50458,19806,66922,219226,2616931,2973343,4.793391,0.953861,0.022507,0.023631,31,14,35,98,1176,1354,4.753323,0.940916,0.025849,0.033235,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-08,US,ios-all,1621328561,1621328561,,50505,19818,66959,219357,2618460,2975099,4.793369,0.953856,0.022506,0.023637,50505,19818,66959,219357,2618460,2975099,4.793369,0.953856,0.022506,0.023637,47,12,37,131,1529,1756,4.755695,0.94533,0.021071,0.033599,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-09,US,ios-all,1621328561,1621328561,,50519,19827,66992,219514,2619923,2976775,4.793382,0.953863,0.022505,0.023632,50519,19827,66992,219514,2619923,2976775,4.793382,0.953863,0.022505,0.023632,14,9,33,157,1463,1676,4.817422,0.966587,0.01969,0.013723,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-10,US,ios-all,1621328561,1621328561,,50525,19830,67011,219592,2620587,2977545,4.793385,0.953866,0.022505,0.023629,50525,19830,67011,219592,2620587,2977545,4.793385,0.953866,0.022505,0.023629,6,3,19,78,664,770,4.806494,0.963636,0.024675,0.011688,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-11,US,ios-all,1621328561,1621328561,,50548,19840,67049,219736,2622266,2979439,4.793402,0.953872,0.022504,0.023625,50548,19840,67049,219736,2622266,2979439,4.793402,0.953872,0.022504,0.023625,23,10,38,144,1679,1894,4.81943,0.962513,0.020063,0.017423,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-12,US,ios-all,1621328561,1621328561,,50556,19850,67072,219827,2623228,2980533,4.793411,0.953875,0.022503,0.023622,50556,19850,67072,219827,2623228,2980533,4.793411,0.953875,0.022503,0.023622,8,10,23,91,962,1094,4.818099,0.962523,0.021024,0.016453,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-03-13,US,ios-all,1621328561,1621328561,,50567,19856,67092,219903,2624054,2981472,4.793416,0.953877,0.022503,0.02362,50567,19856,67092,219903,2624054,2981472,4.793416,0.953877,0.022503,0.02362,11,6,20,76,826,939,4.810437,0.960596,0.021299,0.018104,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
